,vehicleid,delaytime
934,SE1977,16.695364952087402
935,NS1973,14.442466974258423
936,NW1974,15.853338479995728
937,SW0855,118.00540328025818
938,NE0852,120.42912316322327
939,SW0867,113.7814211845398
940,NE0864,116.24334716796875
941,SW0879,106.12658643722534
942,NE0876,108.87667083740234
943,SW0891,100.46072459220886
944,NE0888,103.20661878585815
945,SW0903,83.04688882827759
946,NE0900,84.02540850639343
947,SW0915,83.4513156414032
948,NE0912,84.48924851417542
949,SW0927,75.49403166770935
950,NE0924,78.42963981628418
951,EN1923,92.42616057395935
952,EW1934,81.73019504547119
953,WE1919,93.66605067253113
954,EN1935,83.73347997665405
955,EW1946,60.915709018707275
956,WE1931,85.49495458602905
957,WS1932,86.0206367969513
958,EN1947,63.235408306121826
959,EW1958,54.078484296798706
960,WE1943,64.87313580513
961,WS1944,64.87516045570374
962,EN1959,56.43157148361206
963,WE1955,58.2273850440979
964,WS1956,58.229721546173096
965,SW0939,67.22132968902588
966,NE0936,69.60800671577454
967,SW0951,60.28424692153931
968,NE0948,62.676833391189575
969,SW0963,34.20233631134033
970,NE0960,34.65381169319153
971,SW0975,34.1848578453064
972,NE0972,34.68559384346008
973,SW0987,37.01627969741821
974,NE0984,37.41096353530884
975,SW0999,29.559046268463135
976,NE0996,32.48815298080444
977,SW01011,25.783990621566772
978,NE01008,28.893242359161377
979,SW01023,17.869392156600952
980,NE01020,20.900928735733032
981,ES0969,68.71553373336792
982,WN0978,66.96416139602661
983,ES0981,65.10009789466858
984,WN0990,54.97482347488403
985,ES0993,53.57802939414978
986,WN01002,44.96649694442749
987,ES01005,42.80334520339966
988,WN01014,41.685821294784546
989,ES01017,39.43422174453735
990,WN01026,33.685386419296265
991,EW1970,75.78148126602173
992,EW1982,72.42970275878906
993,WE1967,78.97963666915894
994,WS1968,78.98890995979309
995,EN1971,78.2910692691803
996,EW1994,60.66906952857971
997,EN1983,74.5219292640686
998,WE1979,75.69147157669067
999,WS1980,75.70010232925415
1000,EW11006,49.5523681640625
1001,EN1995,62.70896887779236
1002,WE1991,63.807841300964355
1003,WS1992,63.81488585472107
1004,EW11018,45.751763105392456
1005,EN11007,51.7372932434082
1006,WE11003,53.193116664886475
1007,WS11004,53.200695514678955
1008,EN11019,48.08207583427429
1009,WE11015,49.6256422996521
1010,WS11016,49.63418674468994
1011,EW11030,40.94527268409729
1012,EW11042,17.389506340026855
1013,EN11031,43.50928616523743
1014,WS11028,44.954060077667236
1015,WE11027,45.3345992565155
1016,EN11043,19.733196258544922
1017,WS11040,20.943523406982422
1018,WE11039,21.33836531639099
1019,SN1988,78.23622131347656
1020,NS1985,77.87916374206543
1021,SN11000,67.06954097747803
1022,SE1989,80.93075680732727
1023,NS1997,66.47610712051392
1024,SE11001,70.3514039516449
1025,NW1986,79.44845938682556
1026,SN11012,63.5880913734436
1027,NS11009,62.903096437454224
1028,NW1998,68.1328501701355
1029,SE11013,66.88851714134216
1030,SN11024,55.48116874694824
1031,NS11021,54.76335525512695
1032,NW11010,64.50556659698486
1033,SE11025,58.70650863647461
1034,SN11036,31.758589506149292
1035,NS11033,31.307076930999756
1036,NW11022,56.39811134338379
1037,SE11037,34.51640272140503
1038,SN11048,21.05587601661682
1039,NS11045,20.720675945281982
1040,NW11034,35.588134765625
1041,SE11049,23.42868661880493
1042,SN11060,18.49912977218628
1043,NS11057,18.097092866897583
1044,NW11046,22.099491119384766
1045,SE11061,21.131152868270874
1046,NW11058,19.67311191558838
1047,SE11073,14.385393619537354
1048,SN11072,13.639059066772461
1049,ES01029,69.92576503753662
1050,ES01041,45.7634973526001
1051,WN01038,48.17617392539978
1052,WN01050,33.83976912498474
1053,ES01053,32.16519021987915
1054,WN01062,31.51597809791565
1055,ES01065,29.704288005828857
1056,WN01074,27.544546365737915
1057,ES01077,25.648496627807617
1058,WN01086,19.358264207839966
1059,ES01089,17.843504428863525
1060,EW11054,49.02471852302551
1061,EN11055,50.25102710723877
1062,EW11066,46.5175244808197
1063,WE11051,51.79977345466614
1064,EN11067,47.83980584144592
1065,WS11052,52.88776731491089
1066,EW11078,38.66887950897217
1067,WE11063,49.97718930244446
1068,EN11079,39.94994592666626
1069,WS11064,50.469292402267456
1070,EW11090,31.10757327079773
1071,WE11075,42.08068251609802
1072,WS11076,42.57646107673645
1073,EN11091,32.77791953086853
1074,EW11102,22.487656831741333
1075,WE11087,34.234959840774536
1076,WS11088,34.736172676086426
1077,EN11103,24.713768243789673
1078,WE11099,25.71327018737793
1079,WS11100,26.287969827651978
1080,EW11114,22.847903728485107
1081,EN11115,25.59252643585205
1082,WE11111,27.45403289794922
1083,WS11112,27.46304416656494
1084,EW11126,21.832967042922974
1085,EN11127,23.47927188873291
1086,WE11123,25.19020104408264
